region,tile_id,mae_lr,mae_sr,mae_gt_raster,refused_lr,refused_sr,refused_gt_raster,gt_forest,gt_agriculture,gt_urban,gt_water,gt_bare_soil,lr_forest,sr_forest,lr_agriculture,sr_agriculture,lr_urban,sr_urban,lr_water,sr_water,lr_bare_soil,sr_bare_soil,mae_lr_forest,mae_sr_forest,mae_lr_agriculture,mae_sr_agriculture,mae_lr_urban,mae_sr_urban,mae_lr_water,mae_sr_water,mae_lr_bare_soil,mae_sr_bare_soil
R1,tile_0417,20.928,14.927999999999995,17.927999999999997,False,False,False,16.17,51.83,0.0,25.49,6.51,50.0,40.0,20.0,30.0,5.0,10.0,10.0,10.0,25.0,10.0,33.83,23.83,31.83,21.83,5.0,10.0,15.489999999999998,15.489999999999998,18.49,3.49
R1,tile_0418,31.37,15.674,6.674,False,False,False,20.86,69.19,0.0,9.24,0.72,60.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,40.0,5.0,39.14,29.14,69.19,39.19,0.0,5.0,9.24,0.7599999999999998,39.28,4.28
R1,tile_0419,24.0,16.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,20.0,40.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,20.0,60.0,40.0,0.0,0.0,0.0,0.0,20.0,20.0
R1,tile_0420,28.0,18.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,20.0,30.0,50.0,5.0,0.0,10.0,0.0,35.0,20.0,20.0,20.0,70.0,50.0,5.0,0.0,10.0,0.0,35.0,20.0
R1,tile_0421,32.392,11.992,11.992,False,False,False,1.05,89.98,0.0,8.97,0.0,20.0,10.0,10.0,60.0,5.0,0.0,10.0,10.0,57.0,20.0,18.95,8.95,79.98,29.980000000000004,5.0,0.0,1.0299999999999994,1.0299999999999994,57.0,20.0
R1,tile_0422,16.188000000000002,16.188,10.188,False,False,False,19.53,50.96,0.0,29.51,0.0,50.0,50.0,20.0,30.0,5.0,5.0,20.0,10.0,5.0,5.0,30.47,30.47,30.96,20.96,5.0,5.0,9.510000000000002,19.51,5.0,5.0
R1,tile_0423,20.564,22.564,12.564,False,False,False,23.55,59.16,0.0,17.25,0.04,50.0,75.0,20.0,10.0,5.0,0.0,5.0,10.0,20.0,5.0,26.45,51.45,39.16,49.16,5.0,0.0,12.25,7.25,19.96,4.96
R1,tile_0424,18.344,16.204,19.344,False,False,False,14.14,40.51,0.0,0.0,45.35,50.0,50.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,50.0,35.86,35.86,20.51,40.51,5.0,0.0,10.0,0.0,20.35,4.649999999999999
R1,tile_0425,28.128,18.248,18.248,False,False,False,4.38,5.3,0.0,0.0,90.32,50.0,50.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,50.0,45.62,45.62,14.7,5.3,5.0,0.0,10.0,0.0,65.32,40.31999999999999
R1,tile_0426,32.0,30.0,20.0,False,False,False,0.0,0.0,0.0,0.0,100.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,25.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,75.0,75.0
R1,tile_0427,21.0,20.0,32.0,False,False,False,0.0,0.0,0.0,0.0,100.0,20.0,50.0,10.0,0.0,5.0,0.0,20.0,0.0,50.0,50.0,20.0,50.0,10.0,0.0,5.0,0.0,20.0,0.0,50.0,50.0
R1,tile_0428,22.222,12.222,22.222,False,False,False,19.45,20.24,0.0,0.0,60.32,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,55.55,30.55,20.24,20.24,0.0,0.0,0.0,0.0,35.32,10.32
R1,tile_0429,8.940000000000001,9.94,11.94,False,False,False,44.39,54.85,0.0,0.76,0.0,50.0,60.0,30.0,30.0,5.0,5.0,5.0,5.0,5.0,0.0,5.609999999999999,15.61,24.85,24.85,5.0,5.0,4.24,4.24,5.0,0.0
R1,tile_0430,13.932,5.0,20.0,False,False,False,75.3,24.53,0.0,0.17,0.0,50.0,75.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,0.0,25.3,0.2999999999999971,4.530000000000001,24.53,5.0,0.0,9.83,0.17,25.0,0.0
R1,tile_0431,12.162,14.162,12.162,False,False,False,48.76,50.41,0.84,0.0,0.0,50.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,15.0,1.240000000000002,11.240000000000002,30.41,30.41,4.16,4.16,5.0,10.0,20.0,15.0
R1,tile_0432,33.604,17.204,17.204,False,False,False,6.99,93.01,0.0,0.0,0.0,20.0,30.0,10.0,50.0,5.0,0.0,10.0,0.0,57.0,20.0,13.01,23.01,83.01,43.010000000000005,5.0,0.0,10.0,0.0,57.0,20.0
R1,tile_0433,25.46,13.460000000000004,24.46,False,False,False,6.35,93.65,0.0,0.0,0.0,20.0,20.0,30.0,60.0,5.0,0.0,10.0,0.0,35.0,20.0,13.65,13.65,63.650000000000006,33.650000000000006,5.0,0.0,10.0,0.0,35.0,20.0
R1,tile_0434,17.139999999999997,13.139999999999995,20.14,False,False,False,2.15,97.85,0.0,0.0,0.0,20.0,10.0,50.0,60.0,0.0,0.0,0.0,0.0,20.0,20.0,17.85,7.85,47.85,37.85,0.0,0.0,0.0,0.0,20.0,20.0
R1,tile_0435,28.232,16.232,6.6,False,False,False,23.5,70.58,0.0,0.0,5.92,50.0,50.0,0.0,30.0,0.0,0.0,0.0,0.0,50.0,20.0,26.5,26.5,70.58,40.58,0.0,0.0,0.0,0.0,44.08,14.08
R1,tile_0436,20.0,21.0,,False,False,True,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0
R1,tile_0437,20.0,20.0,12.0,False,False,False,0.0,0.0,0.0,0.0,0.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0
R1,tile_0438,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0
R1,tile_0439,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
R1,tile_0440,13.556,14.36,16.36,False,False,False,28.61,53.4,0.0,17.99,0.0,50.0,50.0,30.0,20.0,5.0,5.0,5.0,25.0,5.0,5.0,21.39,21.39,23.4,33.4,5.0,5.0,12.989999999999998,7.010000000000002,5.0,5.0
R1,tile_0441,28.892000000000003,23.892000000000003,21.892000000000003,False,False,False,7.77,92.23,0.0,0.0,0.0,40.0,50.0,20.0,30.0,5.0,5.0,10.0,5.0,25.0,5.0,32.230000000000004,42.23,72.23,62.23,5.0,5.0,10.0,5.0,25.0,5.0
R1,tile_0442,19.9,26.9,19.9,False,False,False,0.25,99.75,0.0,0.0,0.0,30.0,50.0,50.0,30.0,0.0,5.0,0.0,5.0,20.0,5.0,29.75,49.75,49.75,69.75,0.0,5.0,0.0,5.0,20.0,5.0
R1,tile_0443,22.484,18.484,16.483999999999998,False,False,False,13.79,69.02,0.0,17.19,0.0,40.0,50.0,20.0,30.0,5.0,5.0,10.0,10.0,25.0,5.0,26.21,36.21,49.02,39.02,5.0,5.0,7.190000000000001,7.190000000000001,25.0,5.0
R1,tile_0444,12.248,12.248,24.248,False,False,False,29.38,50.49,0.0,20.13,0.0,50.0,50.0,30.0,30.0,5.0,5.0,10.0,10.0,5.0,5.0,20.62,20.62,20.49,20.49,5.0,5.0,10.13,10.13,5.0,5.0
R1,tile_0445,31.296,17.296,23.296,False,False,False,6.76,93.24,0.0,0.0,0.0,50.0,40.0,20.0,50.0,5.0,0.0,10.0,5.0,25.0,5.0,43.24,33.24,73.24,43.24,5.0,0.0,10.0,5.0,25.0,5.0
R1,tile_0446,22.0,,16.0,False,True,False,0.0,100.0,0.0,0.0,0.0,20.0,,50.0,,5.0,,10.0,,25.0,,20.0,,50.0,,5.0,,10.0,,25.0,
R1,tile_0447,33.720000000000006,25.0,13.72,False,False,False,0.0,84.3,0.0,0.0,15.7,50.0,50.0,0.0,30.0,0.0,5.0,0.0,5.0,50.0,5.0,50.0,50.0,84.3,54.3,0.0,5.0,0.0,5.0,34.3,10.7
R1,tile_0448,19.794,29.794000000000004,21.778,False,False,False,0.52,20.04,0.0,0.0,79.45,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,49.48,74.48,20.04,20.04,0.0,0.0,0.0,0.0,29.450000000000003,54.45
R1,tile_0449,29.908,29.908,31.908000000000005,False,False,False,0.23,0.0,0.0,0.0,99.77,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,74.77,74.77,0.0,0.0,0.0,0.0,0.0,0.0,74.77,74.77
R1,tile_0450,29.972,29.972,25.916,False,False,False,0.07,0.14,0.0,0.0,99.79,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,74.93,74.93,0.14,0.14,0.0,0.0,0.0,0.0,74.79,74.79
R1,tile_0451,16.901999999999997,16.901999999999997,10.902,False,False,False,18.11,57.25,3.79,0.0,20.84,50.0,50.0,20.0,20.0,5.0,5.0,10.0,10.0,25.0,25.0,31.89,31.89,37.25,37.25,1.21,1.21,10.0,10.0,4.16,4.16
R1,tile_0452,14.320000000000002,18.032000000000004,16.032000000000004,False,False,False,14.2,59.63,25.45,0.72,0.0,50.0,45.0,25.0,25.0,25.0,15.0,0.0,10.0,0.0,5.0,35.8,30.8,34.63,34.63,0.4499999999999993,10.45,0.72,9.28,0.0,5.0
R1,tile_0453,22.934,10.746,8.745999999999999,False,False,False,34.6,37.19,19.67,0.47,8.06,75.0,50.0,0.0,20.0,0.0,10.0,0.0,10.0,25.0,10.0,40.4,15.4,37.19,17.189999999999998,19.67,9.670000000000002,0.47,9.53,16.939999999999998,1.9399999999999995
R1,tile_0454,28.628,24.628,22.628,False,False,False,28.43,63.69,7.88,0.0,0.0,50.0,60.0,0.0,10.0,0.0,5.0,0.0,10.0,50.0,25.0,21.57,31.57,63.69,53.69,7.88,2.88,0.0,10.0,50.0,25.0
R1,tile_0455,22.844,19.844,19.844,False,False,False,17.84,82.11,0.0,0.0,0.05,40.0,50.0,30.0,30.0,5.0,5.0,10.0,5.0,25.0,5.0,22.16,32.16,52.11,52.11,5.0,5.0,10.0,5.0,24.95,4.95
R1,tile_0456,11.214,14.598000000000004,13.598000000000004,False,False,False,27.97,28.04,0.0,0.0,44.0,50.0,50.0,0.0,30.0,0.0,5.0,0.0,5.0,50.0,5.0,22.03,22.03,28.04,1.9600000000000009,0.0,5.0,0.0,5.0,6.0,39.0
R1,tile_0457,24.828,14.827999999999998,19.852,False,False,False,12.93,12.44,0.0,0.0,74.63,75.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,62.07,37.07,12.44,12.44,0.0,0.0,0.0,0.0,49.63,24.629999999999995
R1,tile_0458,27.392,11.396,11.396,False,False,False,21.51,0.01,0.0,0.0,78.48,60.0,50.0,20.0,0.0,5.0,0.0,5.0,0.0,10.0,50.0,38.49,28.49,19.99,0.01,5.0,0.0,5.0,0.0,68.48,28.480000000000004
R1,tile_0459,21.0,21.0,22.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,50.0,25.0,40.0,5.0,5.0,5.0,5.0,20.0,5.0,50.0,50.0,25.0,40.0,5.0,5.0,5.0,5.0,20.0,5.0
R1,tile_0460,20.0,20.0,12.0,False,False,False,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0
R1,tile_0461,22.0,12.0,18.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,60.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,0.0,50.0,60.0,20.0,0.0,5.0,0.0,10.0,0.0,25.0,0.0
R1,tile_0462,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,50.0,15.0
R1,tile_0463,22.752,14.752,14.752,False,False,False,43.12,56.88,0.0,0.0,0.0,50.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,6.880000000000003,16.880000000000003,56.88,56.88,0.0,0.0,0.0,0.0,50.0,0.0
R1,tile_0464,15.316,9.316,9.316,False,False,False,36.71,42.95,0.0,20.34,0.0,50.0,50.0,20.0,30.0,10.0,5.0,5.0,10.0,15.0,5.0,13.29,13.29,22.950000000000003,12.950000000000005,10.0,5.0,15.34,10.34,15.0,5.0
R1,tile_0465,20.464,5.679999999999999,12.68,False,False,False,48.84,31.7,0.0,19.46,0.0,50.0,50.0,0.0,20.0,0.0,5.0,0.0,25.0,50.0,5.0,1.1599999999999966,1.1599999999999966,31.7,11.7,0.0,5.0,19.46,5.539999999999999,50.0,5.0
R1,tile_0466,23.24,11.404,13.404,False,False,False,41.9,48.51,0.0,9.59,0.0,50.0,60.0,0.0,20.0,0.0,0.0,0.0,10.0,50.0,10.0,8.100000000000001,18.1,48.51,28.51,0.0,0.0,9.59,0.4100000000000001,50.0,10.0
R1,tile_0467,26.252,21.252,21.252,False,False,False,14.37,85.63,0.0,0.0,0.0,50.0,50.0,20.0,30.0,5.0,5.0,5.0,5.0,20.0,5.0,35.63,35.63,65.63,55.63,5.0,5.0,5.0,5.0,20.0,5.0
R1,tile_0468,14.468,20.468,20.468,False,False,False,16.33,83.67,0.0,0.0,0.0,20.0,50.0,50.0,30.0,5.0,5.0,20.0,5.0,10.0,5.0,3.6700000000000017,33.67,33.67,53.67,5.0,5.0,20.0,5.0,10.0,5.0
R1,tile_0469,22.228,20.228,20.228,False,False,False,7.17,88.07,0.0,0.0,4.76,50.0,40.0,30.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,42.83,32.83,58.06999999999999,58.06999999999999,5.0,5.0,5.0,5.0,0.2400000000000002,0.2400000000000002
R1,tile_0470,26.672000000000004,17.672,13.352,False,False,False,6.62,89.18,0.0,0.0,4.2,50.0,20.0,25.0,50.0,5.0,5.0,5.0,10.0,20.0,25.0,43.38,13.38,64.18,39.18000000000001,5.0,5.0,5.0,10.0,15.8,20.8
R1,tile_0471,22.46,15.460000000000004,22.46,False,False,False,11.35,88.65,0.0,0.0,0.0,50.0,40.0,30.0,50.0,5.0,0.0,5.0,5.0,5.0,5.0,38.65,28.65,58.650000000000006,38.650000000000006,5.0,0.0,5.0,5.0,5.0,5.0
R1,tile_0472,24.736,20.736,18.736,False,False,False,15.41,76.84,0.0,0.0,7.75,50.0,50.0,20.0,25.0,5.0,0.0,10.0,0.0,25.0,25.0,34.59,34.59,56.84,51.84,5.0,0.0,10.0,0.0,17.25,17.25
R1,tile_0473,24.424,16.424,13.724,False,False,False,13.19,81.06,0.0,0.0,5.75,50.0,40.0,20.0,40.0,5.0,0.0,5.0,0.0,20.0,20.0,36.81,26.81,61.06,41.06,5.0,0.0,5.0,0.0,14.25,14.25
R1,tile_0474,33.01,20.01,21.01,False,False,False,2.04,97.52,0.43,0.0,0.0,50.0,40.0,20.0,50.0,5.0,5.0,10.0,5.0,25.0,5.0,47.96,37.96,77.52,47.52,4.57,4.57,10.0,5.0,25.0,5.0
R1,tile_0475,28.732,25.732,24.732000000000003,False,False,False,10.62,86.83,1.54,0.0,1.01,50.0,50.0,20.0,25.0,5.0,5.0,10.0,5.0,25.0,20.0,39.38,39.38,66.83,61.83,3.46,3.46,10.0,5.0,23.99,18.99
R1,tile_0476,22.572,25.192,18.192,False,False,False,7.26,69.14,5.95,1.31,16.34,40.0,45.0,20.0,10.0,5.0,10.0,20.0,20.0,5.0,10.0,32.74,37.74,49.14,59.14,0.9500000000000002,4.05,18.69,18.69,11.34,6.34
R1,tile_0477,16.68,15.048000000000002,17.68,False,False,False,27.27,56.7,0.0,0.11,15.92,50.0,50.0,20.0,20.0,5.0,10.0,10.0,5.0,25.0,15.0,22.73,22.73,36.7,36.7,5.0,10.0,9.89,4.89,9.08,0.92
R1,tile_0478,6.246,10.442,11.246,False,False,False,57.01,41.11,0.0,1.49,0.4,50.0,60.0,30.0,20.0,5.0,10.0,5.0,10.0,5.0,10.0,7.009999999999998,2.990000000000002,11.11,21.11,5.0,10.0,3.51,8.51,4.6,9.6
R1,tile_0479,4.000000000000002,4.676000000000001,14.675999999999998,False,False,False,81.43,5.26,0.0,0.0,13.31,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.4300000000000068,6.430000000000007,5.26,5.26,0.0,0.0,0.0,0.0,13.31,11.69
R1,tile_0480,8.080000000000002,8.080000000000002,1.9199999999999997,False,False,False,70.2,0.0,0.0,0.0,29.8,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,20.200000000000003,20.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,20.2,20.2
R1,tile_0481,2.1319999999999992,2.1319999999999992,7.868,False,False,False,69.67,0.0,0.0,0.0,30.33,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,5.329999999999998,5.329999999999998,0.0,0.0,0.0,0.0,0.0,0.0,5.329999999999998,5.329999999999998
R1,tile_0482,20.0,22.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,15.0,50.0,60.0,20.0,20.0,5.0,5.0,5.0,10.0,20.0,15.0
R1,tile_0483,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,75.0,60.0,10.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0,75.0,60.0,10.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0
R1,tile_0484,20.0,20.0,15.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,50.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0
R1,tile_0485,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0
R1,tile_0486,25.172,23.172,25.172,False,False,False,37.07,62.93,0.0,0.0,0.0,75.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,37.93,42.93,62.93,62.93,0.0,0.0,0.0,10.0,25.0,0.0
R1,tile_0487,15.22,8.463999999999999,9.22,False,False,False,36.95,43.66,0.0,19.39,0.0,50.0,50.0,20.0,25.0,5.0,0.0,10.0,25.0,25.0,5.0,13.049999999999995,13.049999999999995,23.66,18.66,5.0,0.0,9.39,5.609999999999999,25.0,5.0
R1,tile_0488,10.688,19.688,19.688,False,False,False,18.28,81.72,0.0,0.0,0.0,20.0,50.0,50.0,30.0,0.0,5.0,0.0,5.0,20.0,5.0,1.7199999999999989,31.72,31.72,51.72,0.0,5.0,0.0,5.0,20.0,5.0
R1,tile_0489,29.384,17.383999999999997,18.384,False,False,False,6.54,93.46,0.0,0.0,0.0,50.0,40.0,20.0,50.0,5.0,0.0,5.0,5.0,20.0,5.0,43.46,33.46,73.46,43.46,5.0,0.0,5.0,5.0,20.0,5.0
R1,tile_0490,37.0,27.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,50.0,10.0,30.0,10.0,5.0,10.0,5.0,55.0,5.0,20.0,50.0,90.0,70.0,10.0,5.0,10.0,5.0,55.0,5.0
R1,tile_0491,32.0,27.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,50.0,20.0,30.0,5.0,5.0,10.0,5.0,35.0,5.0,30.0,50.0,80.0,70.0,5.0,5.0,10.0,5.0,35.0,5.0
R1,tile_0492,31.0,18.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,25.0,50.0,5.0,0.0,5.0,0.0,20.0,20.0,50.0,20.0,75.0,50.0,5.0,0.0,5.0,0.0,20.0,20.0
R1,tile_0493,27.0,18.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,30.0,60.0,5.0,5.0,5.0,10.0,5.0,15.0,50.0,20.0,70.0,40.0,5.0,5.0,5.0,10.0,5.0,15.0
R1,tile_0494,28.42,15.419999999999998,22.42,False,False,False,6.45,93.55,0.0,0.0,0.0,50.0,20.0,25.0,50.0,5.0,0.0,5.0,0.0,20.0,20.0,43.55,13.55,68.55,43.55,5.0,0.0,5.0,0.0,20.0,20.0
R1,tile_0495,32.556,16.556,18.556,False,False,False,3.61,96.39,0.0,0.0,0.0,50.0,20.0,20.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0,46.39,16.39,76.39,46.39,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0496,40.0,28.0,18.0,False,False,False,0.0,100.0,0.0,0.0,0.0,75.0,50.0,0.0,30.0,0.0,5.0,0.0,10.0,25.0,5.0,75.0,50.0,100.0,70.0,0.0,5.0,0.0,10.0,25.0,5.0
R1,tile_0497,18.408,18.408,18.408,False,False,False,3.98,96.02,0.0,0.0,0.0,20.0,40.0,50.0,50.0,0.0,0.0,10.0,5.0,20.0,5.0,16.02,36.02,46.02,46.02,0.0,0.0,10.0,5.0,20.0,5.0
R1,tile_0498,38.484,29.004,28.004,False,False,False,2.63,92.51,0.42,3.28,1.16,50.0,40.0,0.0,20.0,0.0,5.0,0.0,10.0,50.0,25.0,47.37,37.37,92.51,72.51,0.42,4.58,3.28,6.720000000000001,48.84,23.84
R1,tile_0499,27.332,26.332,25.332,False,False,False,5.33,82.08,6.25,1.53,4.81,50.0,50.0,20.0,20.0,5.0,5.0,10.0,25.0,25.0,5.0,44.67,44.67,62.08,62.08,1.25,1.25,8.47,23.47,20.19,0.1900000000000004
R1,tile_0500,22.156,18.148,17.148,False,False,False,44.61,55.37,0.0,0.02,0.0,75.0,75.0,0.0,10.0,0.0,5.0,0.0,5.0,25.0,5.0,30.39,30.39,55.37,45.37,0.0,5.0,0.02,4.98,25.0,5.0
R1,tile_0501,3.999999999999999,5.979999999999999,8.979999999999999,False,False,False,95.55,1.9,0.0,2.55,0.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,15.549999999999995,20.55,1.9,1.9,0.0,0.0,2.55,7.45,0.0,0.0
R1,tile_0502,10.0,10.0,6.000000000000001,False,False,False,75.81,24.19,0.0,0.0,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.8100000000000023,0.8100000000000023,24.19,24.19,0.0,0.0,0.0,0.0,25.0,25.0
R1,tile_0503,3.999999999999999,4.999999999999999,4.999999999999999,False,False,False,84.94,7.43,7.63,0.0,0.0,80.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.939999999999998,9.939999999999998,7.43,7.43,7.63,7.63,0.0,0.0,0.0,0.0
R1,tile_0504,21.248,14.248,15.248,False,False,False,46.88,17.99,35.13,0.0,0.0,50.0,75.0,0.0,10.0,0.0,10.0,0.0,5.0,50.0,5.0,3.119999999999997,28.12,17.99,7.989999999999998,35.13,25.130000000000003,0.0,5.0,50.0,5.0
R1,tile_0505,20.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,60.0,0.0,20.0,0.0,0.0,0.0,10.0,50.0,10.0,50.0,60.0,0.0,20.0,0.0,0.0,0.0,10.0,50.0,10.0
R1,tile_0506,19.0,19.0,19.0,False,False,False,0.0,0.0,0.0,0.0,0.0,45.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,45.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0
R1,tile_0507,21.0,20.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,20.0,40.0,10.0,20.0,10.0,10.0,10.0,5.0,55.0,25.0,20.0,40.0,10.0,20.0,10.0,10.0,10.0,5.0,55.0,25.0
R1,tile_0508,21.0,15.0,20.0,False,False,False,0.0,0.0,0.0,0.0,0.0,50.0,75.0,25.0,0.0,5.0,0.0,5.0,0.0,20.0,0.0,50.0,75.0,25.0,0.0,5.0,0.0,5.0,0.0,20.0,0.0
R1,tile_0509,5.364,5.364,5.364,False,False,False,81.39,2.46,0.0,4.56,11.59,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,6.390000000000001,6.390000000000001,2.46,2.46,0.0,0.0,4.56,4.56,13.41,13.41
R1,tile_0510,11.392,7.392,7.392,False,False,False,71.52,9.51,0.0,18.97,0.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,15.0,3.480000000000004,3.480000000000004,9.51,9.51,0.0,0.0,18.97,8.969999999999999,25.0,15.0
R1,tile_0511,20.976,20.976,17.976,False,False,False,7.41,89.94,0.0,2.65,0.0,40.0,40.0,30.0,30.0,5.0,5.0,5.0,5.0,5.0,5.0,32.59,32.59,59.94,59.94,5.0,5.0,2.35,2.35,5.0,5.0
R1,tile_0512,32.0,25.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,40.0,50.0,20.0,40.0,5.0,5.0,10.0,5.0,25.0,5.0,40.0,50.0,80.0,60.0,5.0,5.0,10.0,5.0,25.0,5.0
R1,tile_0513,22.0,20.0,22.0,False,False,False,0.0,100.0,0.0,0.0,0.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0,20.0,20.0,50.0,50.0,5.0,0.0,10.0,10.0,25.0,20.0
R1,tile_0514,26.0,20.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,30.0,40.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0,30.0,30.0,60.0,50.0,5.0,0.0,10.0,0.0,25.0,20.0
R1,tile_0515,32.0,30.0,16.0,False,False,False,0.0,100.0,0.0,0.0,0.0,30.0,60.0,20.0,30.0,5.0,5.0,10.0,5.0,35.0,10.0,30.0,60.0,80.0,70.0,5.0,5.0,10.0,5.0,35.0,10.0
R1,tile_0516,27.0,18.0,20.0,False,False,False,0.0,100.0,0.0,0.0,0.0,50.0,20.0,30.0,50.0,5.0,0.0,5.0,0.0,5.0,20.0,50.0,20.0,70.0,50.0,5.0,0.0,5.0,0.0,5.0,20.0
R1,tile_0517,40.0,18.0,,False,False,True,0.0,100.0,0.0,0.0,0.0,50.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,20.0,50.0,20.0,100.0,50.0,0.0,0.0,0.0,0.0,50.0,20.0
R1,tile_0518,28.352,19.352,25.352,False,False,False,4.12,95.88,0.0,0.0,0.0,75.0,40.0,25.0,50.0,0.0,5.0,0.0,5.0,0.0,5.0,70.88,35.88,70.88,45.88,0.0,5.0,0.0,5.0,0.0,5.0
R1,tile_0519,32.751999999999995,19.752,23.752,False,False,False,3.12,96.88,0.0,0.0,0.0,50.0,40.0,20.0,50.0,5.0,5.0,10.0,5.0,25.0,5.0,46.88,36.88,76.88,46.88,5.0,5.0,10.0,5.0,25.0,5.0
R1,tile_0520,35.088,18.052,17.088,False,False,False,12.28,67.63,0.0,20.09,0.0,75.0,50.0,0.0,25.0,0.0,0.0,0.0,25.0,25.0,5.0,62.72,37.72,67.63,42.63,0.0,0.0,20.09,4.91,25.0,5.0
